area,aspect,floe1_theta,floe2_theta,recovered_theta,minimum_sd,true_theta,perimeter
2000.0,2.5,-8.18062716663852,-3.089993647385665,5.0,51.0,5.0906335192528545,192
2000.0,2.5,-20.73173225178529,8.032040164888667,29.0,48.0,28.763772416673955,192
2000.0,2.5,-11.130782273668116,-12.208043397242845,0.0,48.0,-1.0772611235747291,192
2000.0,2.5,19.110903239909526,4.043640396863941,-15.0,54.0,-15.067262843045585,192
2000.0,2.5,-8.930578832185262,7.9083671545009855,17.0,53.0,16.838945986686248,192
2000.0,2.5,7.30718454875572,-17.93221020984576,-25.0,51.0,-25.23939475860148,192
2000.0,2.5,-11.324205791245594,-1.1059347763371008,11.0,35.0,10.218271014908494,192
2000.0,2.5,-13.939905219903336,15.87655431961417,29.0,48.0,29.816459539517506,192
2000.0,2.5,-0.4226334514525487,-3.9617717733001827,-4.0,1.0,-3.539138321847634,192
2000.0,2.5,-3.9636554733629503,-4.951872840346021,-1.0,33.0,-0.9882173669830707,192
2000.0,2.5,-7.147158576651324,17.335971813080135,24.0,57.0,24.48313038973146,192
2000.0,2.5,12.43563974155549,-4.810640858462149,-17.0,52.0,-17.246280600017638,192
2000.0,2.5,9.140040880299736,-0.8224314237962471,-9.0,8.0,-9.962472304095984,192
2000.0,2.5,-4.478644469417782,21.35271661798228,26.0,53.0,25.83136108740006,192
2000.0,2.5,-21.760153729396077,16.594095961406804,39.0,54.0,38.35424969080288,192
2000.0,2.5,-5.797132386277453,-13.834487257270519,-8.0,48.0,-8.037354870993067,192
2000.0,2.5,9.53711365383191,-7.199469742255698,-17.0,51.0,-16.736583396087607,192
2000.0,2.5,20.80419684176403,-22.199257815689602,-43.0,46.0,-43.00345465745363,192
2000.0,2.5,-19.56981920768418,-20.38881130264775,0.0,39.0,-0.8189920949635692,192
2000.0,2.5,-21.609293467273574,14.918795386857141,36.0,50.0,36.528088854130715,192
2000.0,2.5,18.443281036176504,3.7127080780301918,-15.0,58.0,-14.730572958146313,192
2000.0,2.5,-8.750224352691873,-13.816554680279227,-5.0,50.0,-5.0663303275873535,192
2000.0,2.5,-18.55882299644437,16.181524331817627,35.0,41.0,34.740347328262,192
2000.0,2.5,18.194432248935417,-22.469900764248358,-41.0,42.0,-40.66433301318378,192
2000.0,2.5,-20.59688063240066,9.267734382646179,30.0,47.0,29.864615015046837,192
2000.0,2.5,18.341889186079314,-0.6509200630819834,-18.0,16.0,-18.992809249161297,192
2000.0,2.5,18.55887763698089,-3.9363795541665776,-22.0,46.0,-22.495257191147466,192
2000.0,2.5,5.576794070429649,11.938005285231679,7.0,44.0,6.3612112148020294,192
2000.0,2.5,20.343069035276766,14.038879594321603,-6.0,46.0,-6.304189440955163,192
2000.0,2.5,12.65239884371638,-2.8126984362754914,-15.0,53.0,-15.465097279991872,192
2000.0,2.5,-1.1261653712821955,-19.297559660835958,-19.0,47.0,-18.171394289553763,192
2000.0,2.5,9.040599219443784,12.242435575979345,3.0,43.0,3.2018363565355603,192
2000.0,2.5,9.258768485537086,16.812700074862562,7.0,56.0,7.553931589325476,192
2000.0,2.5,8.911493608750364,-1.6515449184988733,-11.0,55.0,-10.563038527249237,192
2000.0,2.5,7.326139625477308,3.1619329199801625,-4.0,57.0,-4.164206705497145,192
2000.0,2.5,16.34091226250959,8.530692765285583,-8.0,49.0,-7.810219497224008,192
2000.0,2.5,7.197444728637728,-9.173875548521476,-16.0,41.0,-16.371320277159203,192
2000.0,2.5,15.645748550555766,0.5388552078394726,-16.0,19.0,-15.106893342716294,192
2000.0,2.5,22.12836821217859,16.25441098886562,-6.0,51.0,-5.873957223312971,192
2000.0,2.5,-8.828051918429491,-8.710729137307977,0.0,5.0,0.11732278112151384,192
2000.0,2.5,-22.022419479180297,-14.27623329151132,8.0,44.0,7.746186187668977,192
2000.0,2.5,-2.9779809359064613,14.704002434674479,18.0,43.0,17.68198337058094,192
2000.0,2.5,17.64266963963464,-20.73374369433013,-39.0,56.0,-38.37641333396477,192
2000.0,2.5,10.792730336723789,8.194433478188477,-2.0,50.0,-2.5982968585353117,192
2000.0,2.5,-1.9020429136521022,-18.868355525199494,-17.0,45.0,-16.96631261154739,192
2000.0,2.5,1.2231300639716163,0.04549577078400091,-1.0,22.0,-1.1776342931876154,192
2000.0,2.5,7.391902308842622,-10.39779446783066,-18.0,47.0,-17.78969677667328,192
2000.0,2.5,1.3126528740874992,9.477601651361862,9.0,47.0,8.164948777274363,192
2000.0,2.5,-1.625881032003102,-20.042388895156773,-18.0,48.0,-18.41650786315367,192
2000.0,2.5,-22.336682692942002,-9.774062962014419,13.0,49.0,12.562619730927583,192
2000.0,2.5,-4.862701105514168,-4.669611894673472,0.0,15.0,0.19308921084069564,192
2000.0,2.5,-19.172989161195297,8.41398566107398,28.0,50.0,27.586974822269276,192
2000.0,2.5,22.027123916844555,21.52388148775211,0.0,19.0,-0.5032424290924453,192
2000.0,2.5,-8.823360034053188,15.548229514283388,24.0,48.0,24.371589548336576,192
2000.0,2.5,9.445549734705548,22.311429773107243,13.0,50.0,12.865880038401695,192
2000.0,2.5,-0.33157487063548985,14.825465536889737,15.0,14.0,15.157040407525228,192
2000.0,2.5,-7.724745913742879,22.043696396979552,30.0,46.0,29.76844231072243,192
2000.0,2.5,-11.726883078853593,-2.897615867218572,9.0,46.0,8.82926721163502,192
2000.0,2.5,15.682868331028184,17.409999690172533,2.0,54.0,1.7271313591443498,192
2000.0,2.5,-17.786718813512145,13.889946207026803,32.0,55.0,31.676665020538948,192
2000.0,2.5,-6.158829306485413,-10.593637543821993,-4.0,54.0,-4.43480823733658,192
2000.0,2.5,2.408086828045946,10.677639794925552,9.0,48.0,8.269552966879607,192
2000.0,2.5,4.846040812173143,1.3518887413807716,-3.0,49.0,-3.4941520707923717,192
2000.0,2.5,5.645353057967823,17.59201347008466,12.0,48.0,11.946660412116836,192
2000.0,2.5,-16.57996163203089,2.424312851628706,19.0,47.0,19.004274483659596,192
2000.0,2.5,18.56141436824901,13.256016911493923,-5.0,52.0,-5.305397456755088,192
2000.0,2.5,17.37964674573591,-5.045980709232635,-23.0,54.0,-22.42562745496855,192
2000.0,2.5,20.162911418669193,17.616433844357314,-2.0,48.0,-2.5464775743118793,192
2000.0,2.5,-20.543907225828335,-22.344639563015473,-2.0,50.0,-1.8007323371871387,192
2000.0,2.5,0.8801190891162181,-18.30758337865143,-18.0,25.0,-19.187702467767647,192
2000.0,2.5,-17.18296851972854,-19.92767109160021,-2.0,47.0,-2.74470257187167,192
2000.0,2.5,-3.776082330216921,18.402665153935626,22.0,51.0,22.178747484152545,192
2000.0,2.5,-20.17628162732833,-2.5780959103415113,18.0,50.0,17.59818571698682,192
2000.0,2.5,18.628367299849387,0.5000934950009295,-19.0,19.0,-18.128273804848458,192
2000.0,2.5,6.585510449858426,-12.802516075646473,-19.0,60.0,-19.3880265255049,192
2000.0,2.5,6.216404805044445,16.57460794508213,10.0,49.0,10.358203140037684,192
2000.0,2.5,21.068050125293926,-3.984065899720606,-25.0,47.0,-25.05211602501453,192
2000.0,2.5,-21.072402396642953,-3.1566133708505077,18.0,53.0,17.915789025792446,192
2000.0,2.5,5.889322584349184,-22.026133588239244,-28.0,43.0,-27.915456172588428,192
2000.0,2.5,10.368088736310316,6.802690637933055,-4.0,45.0,-3.565398098377261,192
2000.0,2.5,6.297848113220379,18.898222674214246,12.0,53.0,12.600374560993867,192
2000.0,2.5,-14.85396204202531,7.620716398229039,23.0,54.0,22.47467844025435,192
2000.0,2.5,13.647135476358342,1.8838972520558945,-12.0,45.0,-11.763238224302448,192
2000.0,2.5,-7.1271550436663285,19.66352690155787,27.0,44.0,26.790681945224197,192
2000.0,2.5,-1.5717360470891433,8.930961367968822,10.0,54.0,10.502697415057964,192
2000.0,2.5,-1.4046492689169754,-16.694609156466523,-15.0,48.0,-15.289959887549548,192
2000.0,2.5,17.63905961310086,15.255520080430655,-3.0,41.0,-2.383539532670204,192
2000.0,2.5,-21.793661486372272,8.069446682800377,30.0,54.0,29.863108169172648,192
2000.0,2.5,-4.300005960481871,-0.4568262891501368,4.0,18.0,3.843179671331734,192
2000.0,2.5,20.023693674743857,10.734903708153363,-9.0,48.0,-9.288789966590494,192
2000.0,2.5,4.323307213574598,15.193881022900795,11.0,46.0,10.870573809326197,192
2000.0,2.5,15.319661685906144,-17.44602676063575,-33.0,43.0,-32.765688446541894,192
2000.0,2.5,-8.110995761538693,-20.13355524411029,-12.0,49.0,-12.022559482571598,192
2000.0,2.5,17.770526093973434,-11.121987368770503,-29.0,44.0,-28.892513462743935,192
2000.0,2.5,-8.09238281525511,-16.270800096475277,-8.0,43.0,-8.178417281220167,192
2000.0,2.5,-6.671758056477853,-17.083624222871183,-10.0,46.0,-10.411866166393331,192
2000.0,2.5,-9.374579469962404,2.0241761373389795,11.0,55.0,11.398755607301384,192
2000.0,2.5,21.230845113887778,3.0068906523989565,-18.0,55.0,-18.223954461488823,192
2000.0,2.5,0.08025776006718,11.009893054183644,11.0,5.0,10.929635294116464,192
2000.0,2.5,3.819041957316385,9.532625692514522,6.0,51.0,5.713583735198137,192
2000.0,2.5,22.133216394477326,-11.265346279585893,-33.0,47.0,-33.39856267406322,192
2000.0,2.5,-21.18106000924931,-6.0539888395248935,15.0,54.0,15.127071169724417,192
2000.0,2.5,-4.962800601014801,-19.021257260256533,-14.0,44.0,-14.058456659241731,192
2000.0,2.5,-4.821553564917059,11.035385761747495,16.0,42.0,15.856939326664554,192
2000.0,2.5,21.970844522758302,21.719331577522407,0.0,4.0,-0.25151294523589485,192
2000.0,2.5,-12.316565481881515,-1.1386129122820887,12.0,44.0,11.177952569599427,192
2000.0,2.5,-9.020606699346185,19.652800640082596,29.0,46.0,28.67340733942878,192
2000.0,2.5,-7.346476093367114,7.065008748115203,14.0,45.0,14.411484841482316,192
2000.0,2.5,0.261392526741272,10.011401756060101,10.0,7.0,9.75000922931883,192
2000.0,2.5,-0.7231133470190659,15.18774103773773,15.0,11.0,15.910854384756796,192
2000.0,2.5,-5.704079255936722,9.494796738217033,15.0,49.0,15.198875994153756,192
2000.0,2.5,19.647728546591708,-16.643223468457677,-36.0,52.0,-36.290952015049385,192
2000.0,2.5,12.039662102912754,-10.214602587336836,-22.0,48.0,-22.25426469024959,192
2000.0,2.5,-18.87266319132815,-18.089407835788087,0.0,37.0,0.7832553555400636,192
2000.0,2.5,6.58368661422797,17.146735990986702,10.0,49.0,10.563049376758732,192
2000.0,2.5,-18.337541049872026,-5.304182081258531,13.0,46.0,13.033358968613495,192
2000.0,2.5,0.7488148784197457,-13.041884937795684,-13.0,11.0,-13.79069981621543,192
2000.0,2.5,-8.837979364219192,8.059406974787109,17.0,53.0,16.897386339006303,192
2000.0,2.5,-18.194785238471678,10.512339538082742,29.0,47.0,28.70712477655442,192
2000.0,2.5,11.332230789147271,-14.232474110134204,-26.0,48.0,-25.564704899281473,192
2000.0,2.5,-17.769558685671576,-17.083472195168394,0.0,32.0,0.6860864905031825,192
2000.0,2.5,6.951392083297713,-14.610532000215146,-22.0,55.0,-21.56192408351286,192
2000.0,2.5,6.422220177548599,14.81035325120271,8.0,51.0,8.38813307365411,192
2000.0,2.5,2.5805587207233724,3.9013907752685757,1.0,63.0,1.3208320545452032,192
2000.0,2.5,-9.25719975891714,-2.3845913090130044,7.0,49.0,6.872608449904137,192
2000.0,2.5,5.592528839365753,21.958301163165213,16.0,54.0,16.36577232379946,192
2000.0,2.5,7.06395036220583,3.395010722020306,-4.0,67.0,-3.668939640185524,192
2000.0,2.5,8.436893342160527,6.9080707548137745,-2.0,56.0,-1.5288225873467525,192
2000.0,2.5,0.007926737606790413,-6.523307376539204,-7.0,24.0,-6.531234114145994,192
2000.0,2.5,-0.7188148715463322,-12.76812340852845,-13.0,12.0,-12.049308536982117,192
2000.0,2.5,10.770542850036616,14.032611718270427,3.0,47.0,3.2620688682338113,192
2000.0,2.5,11.937558570803246,-10.915401873202145,-23.0,47.0,-22.85296044400539,192
2000.0,2.5,-14.47331368992751,10.530974290589151,25.0,44.0,25.00428798051666,192
2000.0,2.5,-14.459210779653406,16.017815875003116,30.0,48.0,30.47702665465652,192
2000.0,2.5,0.7675043863164871,12.183339257125354,12.0,10.0,11.415834870808867,192
2000.0,2.5,1.8096948714025485,2.8952996020784423,1.0,42.0,1.0856047306758938,192
2000.0,2.5,12.512142908055688,-4.2839503728102155,-17.0,48.0,-16.796093280865904,192
2000.0,2.5,-17.418991739072226,-18.298560923400704,0.0,43.0,-0.8795691843284779,192
2000.0,2.5,0.45554059429398275,15.289222188262245,15.0,15.0,14.833681593968263,192
2000.0,2.5,-2.980500322331313,-7.81002901111091,-5.0,55.0,-4.829528688779597,192
2000.0,2.5,18.97588755702065,-3.2212684619466465,-22.0,46.0,-22.197156018967295,192
2000.0,2.5,-19.60762367665522,8.233209845445044,28.0,49.0,27.84083352210026,192
2000.0,2.5,-8.152583516612907,-21.443450838953733,-13.0,51.0,-13.290867322340826,192
2000.0,2.5,-10.846261346978185,4.252483863728223,15.0,52.0,15.098745210706408,192
2000.0,2.5,-1.706491968525878,4.913354713034772,7.0,50.0,6.61984668156065,192
2000.0,2.5,15.664784853422068,-12.610194951467886,-28.0,45.0,-28.274979804889952,192
2000.0,2.5,3.351109438390111,-0.606826282569834,-3.0,19.0,-3.957935720959945,192
2000.0,2.5,-21.675342424203205,22.135784058668623,43.0,73.0,43.81112648287183,192
2000.0,2.5,-6.986229760676553,-3.012013834420477,4.0,55.0,3.9742159262560754,192
2000.0,2.5,12.301908735463334,14.754220659673722,2.0,46.0,2.452311924210388,192
2000.0,2.5,7.126500211837587,5.9962270498474854,-1.0,45.0,-1.1302731619901012,192
2000.0,2.5,-8.400787994348637,-11.529086412459613,-3.0,48.0,-3.128298418110976,192
2000.0,2.5,7.779500815561649,-10.247651723959228,-18.0,54.0,-18.027152539520877,192
2000.0,2.5,-5.363773142940541,-18.29352085973741,-13.0,48.0,-12.929747716796868,192
2000.0,2.5,-4.175552528943276,-3.3541378065002463,0.0,38.0,0.8214147224430302,192
2000.0,2.5,-2.18021354532625,13.874702066998207,16.0,43.0,16.054915612324457,192
2000.0,2.5,21.84148329084485,-11.08193074798573,-33.0,48.0,-32.92341403883058,192
2000.0,2.5,-12.08652822875077,13.265744284925807,25.0,42.0,25.352272513676578,192
2000.0,2.5,19.49301722838301,-20.97552432219921,-41.0,52.0,-40.468541550582216,192
2000.0,2.5,19.862177895280375,-5.50103793237893,-26.0,50.0,-25.363215827659303,192
2000.0,2.5,-1.5458023737312616,8.067962660911327,10.0,50.0,9.613765034642588,192
2000.0,2.5,6.330545854163692,-18.396358552335194,-25.0,49.0,-24.726904406498885,192
2000.0,2.5,3.138714177699928,-18.529048343259326,-22.0,51.0,-21.667762520959254,192
2000.0,2.5,21.04937026232705,10.199825296038638,-11.0,36.0,-10.849544966288411,192
2000.0,2.5,18.47634229867422,-4.8012993985336525,-23.0,49.0,-23.27764169720787,192
2000.0,2.5,19.215650074667877,0.07162159693747783,-19.0,11.0,-19.144028477730398,192
2000.0,2.5,3.2222532792908702,10.417337186789563,7.0,52.0,7.195083907498693,192
2000.0,2.5,-3.4500588391735834,-21.39618092974391,-18.0,54.0,-17.946122090570327,192
2000.0,2.5,12.815083756889194,-4.137280113237749,-17.0,45.0,-16.952363870126945,192
5000.0,1.1,-0.1368878084845404,-13.190741186451433,-13.0,20.0,-13.053853377966892,278
5000.0,1.1,5.0028443464011465,-16.164094966298133,-21.0,72.0,-21.16693931269928,278
5000.0,1.1,-7.298723042558635,13.091878269131287,20.0,77.0,20.39060131168992,278
5000.0,1.1,-9.067803010119047,-10.378172837895264,-1.0,80.0,-1.310369827776217,278
5000.0,1.1,-16.99663327320307,17.340318215997282,34.0,97.0,34.33695148920035,278
5000.0,1.1,21.336789250164063,-22.245159318626126,-43.0,69.0,-43.58194856879019,278
5000.0,1.1,-9.198245157217382,-20.21868081846124,-11.0,66.0,-11.020435661243859,278
5000.0,1.1,-6.9172305498354785,8.48163254016568,15.0,82.0,15.398863090001159,278
5000.0,1.1,3.3217609060590596,9.412465776899339,6.0,67.0,6.090704870840279,278
5000.0,1.1,-8.061444703617667,21.37088896597657,29.0,76.0,29.432333669594236,278
5000.0,1.1,18.535666565036774,1.9412108171124631,-16.0,81.0,-16.59445574792431,278
5000.0,1.1,16.20247489321621,22.35966240722551,6.0,71.0,6.157187514009301,278
5000.0,1.1,-3.6298078913132663,-1.643811562575999,2.0,103.0,1.9859963287372673,278
5000.0,1.1,15.419882275209915,18.491820640857348,3.0,69.0,3.0719383656474335,278
5000.0,1.1,4.785539789999831,3.0956698549302213,-2.0,64.0,-1.6898699350696096,278
5000.0,1.1,-15.38573577565976,-14.331766384651745,1.0,80.0,1.0539693910080157,278
5000.0,1.1,-3.1720738983552623,2.3042089161626507,5.0,81.0,5.476282814517913,278
5000.0,1.1,-11.484970920344852,-5.947935146824103,6.0,46.0,5.537035773520748,278
5000.0,1.1,19.689955165173124,-3.453679548226749,-23.0,70.0,-23.143634713399873,278
5000.0,1.1,-0.28372260466663857,-2.632548507272369,-3.0,38.0,-2.3488259026057303,278
5000.0,1.1,-18.269419878110895,17.607000638202415,35.0,92.0,35.87642051631331,278
5000.0,1.1,-3.092457639740406,17.43298697783256,21.0,80.0,20.525444617572965,278
5000.0,1.1,-6.050721513649723,-9.007150936024628,-3.0,70.0,-2.956429422374905,278
5000.0,1.1,-7.672924258165638,13.542014289638919,21.0,77.0,21.214938547804557,278
5000.0,1.1,19.700568471410623,-4.953659109927051,-25.0,77.0,-24.654227581337672,278
5000.0,1.1,-6.36760112549705,16.181205986124503,23.0,75.0,22.548807111621553,278
5000.0,1.1,-10.605325020202159,-15.426366555817658,-5.0,64.0,-4.8210415356155,278
5000.0,1.1,10.691536076338565,-10.714816979121121,-22.0,76.0,-21.406353055459686,278
5000.0,1.1,1.2751727500837073,-22.002144698553096,-23.0,74.0,-23.277317448636804,278
5000.0,1.1,-8.845197529467274,6.9227591598770255,16.0,75.0,15.767956689344299,278
5000.0,1.1,4.23235057002027,-5.23427089914787,-9.0,74.0,-9.46662146916814,278
5000.0,1.1,14.525744501844011,-2.9841504340612923,-18.0,73.0,-17.509894935905304,278
5000.0,1.1,5.469315103194639,-13.964997223937502,-19.0,78.0,-19.43431232713214,278
5000.0,1.1,-18.709421582587236,3.5178771452742232,22.0,77.0,22.22729872786146,278
5000.0,1.1,18.988090591791654,6.186532964860443,-13.0,86.0,-12.80155762693121,278
5000.0,1.1,6.9479995116023066,0.7482035287838956,-7.0,4.0,-6.199795982818411,278
5000.0,1.1,-14.739667195676843,-1.2084592414360147,13.0,81.0,13.531207954240827,278
5000.0,1.1,-16.55718230415809,-11.2155585405279,5.0,74.0,5.34162376363019,278
5000.0,1.1,13.112276357605557,-13.018144932211523,-26.0,77.0,-26.13042128981708,278
5000.0,1.1,-8.573161642265166,-0.15138978704499095,9.0,37.0,8.421771855220175,278
5000.0,1.1,-3.348280651748497,-10.398252630036485,-7.0,80.0,-7.049971978287988,278
5000.0,1.1,17.436757058421097,-9.441710046411043,-27.0,70.0,-26.87846710483214,278
5000.0,1.1,8.984456818709088,8.788624565056177,0.0,16.0,-0.19583225365291135,278
5000.0,1.1,11.801617240553037,-4.944324617562061,-17.0,63.0,-16.7459418581151,278
5000.0,1.1,-1.1423391682130974,2.8849828318342565,3.0,72.0,4.027322000047354,278
5000.0,1.1,-20.111162383741284,-12.86276767967809,7.0,78.0,7.248394704063195,278
5000.0,1.1,20.580531780869002,-15.84207653785658,-37.0,73.0,-36.42260831872558,278
5000.0,1.1,-0.24580229505855478,21.0914088758334,20.0,88.0,21.337211170891955,278
5000.0,1.1,-0.9472218948377131,17.44562974543506,19.0,109.0,18.392851640272774,278
5000.0,1.1,1.4130861928834348,17.128440395625887,15.0,76.0,15.715354202742452,278
5000.0,1.1,-19.3589066134162,-20.709784911086125,-2.0,75.0,-1.3508782976699258,278
5000.0,1.1,-20.29923663013091,-5.98437754861506,14.0,76.0,14.314859081515849,278
5000.0,1.1,-16.74538360163976,-15.079026787214282,2.0,79.0,1.6663568144254768,278
5000.0,1.1,-15.373460760684509,-6.593502519558786,9.0,73.0,8.779958241125723,278
5000.0,1.1,10.328522816535369,22.30034673273561,12.0,82.0,11.97182391620024,278
5000.0,1.1,-1.3985504330286924,17.501246543897032,19.0,67.0,18.899796976925725,278
5000.0,1.1,-8.410488068215932,13.843226771120852,22.0,69.0,22.253714839336784,278
5000.0,1.1,-4.187991629650675,-16.333388398655163,-12.0,75.0,-12.145396769004488,278
5000.0,1.1,-19.980235863637514,0.809864328187761,20.0,7.0,20.790100191825275,278
5000.0,1.1,13.220657455338902,-14.27136792581015,-28.0,66.0,-27.492025381149052,278
5000.0,1.1,9.571899372203609,-5.890998500751089,-15.0,74.0,-15.462897872954699,278
5000.0,1.1,4.663366749372983,6.019051565389726,2.0,84.0,1.3556848160167432,278
5000.0,1.1,-12.946023850969034,18.31129946052713,31.0,71.0,31.257323311496165,278
5000.0,1.1,20.214865759573016,-21.171619600653607,-41.0,71.0,-41.38648536022662,278
5000.0,1.1,12.6923108466365,9.970706455639984,-3.0,69.0,-2.721604390996516,278
5000.0,1.1,3.5004460096356214,-13.437510774811585,-17.0,68.0,-16.937956784447206,278
5000.0,1.1,-16.633662962821074,15.951524732003875,32.0,76.0,32.58518769482495,278
5000.0,1.1,-18.381207540345954,15.518397254999114,34.0,156.0,33.89960479534507,278
5000.0,1.1,-11.694845616029175,6.773063253843665,18.0,77.0,18.46790886987284,278
5000.0,1.1,-8.756520016264059,5.993111347137203,15.0,77.0,14.749631363401262,278
5000.0,1.1,-18.49022579253359,2.3259065305027384,21.0,156.0,20.816132323036328,278
5000.0,1.1,16.516685754686875,11.47175782111381,-5.0,74.0,-5.0449279335730655,278
5000.0,1.1,-19.929261964324507,2.2935257526302353,22.0,72.0,22.22278771695474,278
5000.0,1.1,0.46651228289769253,-15.33097063251809,-17.0,141.0,-15.797482915415783,278
5000.0,1.1,-0.05317411691262541,20.026755542244484,20.0,18.0,20.07992965915711,278
5000.0,1.1,-2.583871821005194,21.44232424310837,24.0,72.0,24.026196064113563,278
5000.0,1.1,8.712775884234905,12.197985455368975,3.0,66.0,3.485209571134071,278
5000.0,1.1,-15.024921941764235,-1.6636203168087327,13.0,61.0,13.361301624955503,278
5000.0,1.1,-16.89462513182512,4.07839918858356,21.0,67.0,20.97302432040868,278
5000.0,1.1,8.416156821023266,12.349111323780674,4.0,84.0,3.9329545027574078,278
5000.0,1.1,-15.387242590193068,-18.471594598329396,-3.0,68.0,-3.084352008136328,278
5000.0,1.1,-12.095019308168615,7.861194235003191,20.0,74.0,19.956213543171806,278
5000.0,1.1,15.199079198980606,-16.291679476506342,-31.0,79.0,-31.490758675486948,278
5000.0,1.1,-9.111800518351538,5.9615878775076165,15.0,78.0,15.073388395859155,278
5000.0,1.1,-8.91719653323388,8.798473172355216,17.0,80.0,17.715669705589097,278
5000.0,1.1,-4.4635149913290775,-13.42854930579024,-9.0,85.0,-8.965034314461162,278
5000.0,1.1,-14.660649538868933,21.38119893694146,36.0,65.0,36.04184847581039,278
5000.0,1.1,-8.302057682082442,19.23263027458171,27.0,74.0,27.53468795666415,278
5000.0,1.1,-19.970303916201317,3.346552905350302,23.0,81.0,23.316856821551617,278
5000.0,1.1,-1.6803781273511702,0.16196017874337498,2.0,23.0,1.842338306094545,278
5000.0,1.1,-7.768731911109924,17.599321703600506,25.0,77.0,25.36805361471043,278
5000.0,1.1,17.16494846308615,-17.550293399626966,-35.0,71.0,-34.715241862713114,278
5000.0,1.1,21.95684799840124,17.815141643860823,-4.0,61.0,-4.141706354540418,278
5000.0,1.1,10.431988333903472,14.393776940474533,4.0,69.0,3.9617886065710604,278
5000.0,1.1,-11.632139444774982,-19.993152508173946,-8.0,73.0,-8.361013063398964,278
5000.0,1.1,-5.398958547915913,3.202739258720093,9.0,77.0,8.601697806636006,278
5000.0,1.1,-6.300053886452021,21.523366453959557,28.0,72.0,27.82342034041158,278
5000.0,1.1,11.206872092591633,-7.259780194629465,-18.0,82.0,-18.4666522872211,278
5000.0,1.1,-10.167387426134344,3.8598954966570638,14.0,69.0,14.027282922791407,278
5000.0,1.1,-3.788920983704865,-17.341012236126577,-14.0,68.0,-13.552091252421711,278
5000.0,1.1,-16.19874809973027,8.535368915998509,25.0,77.0,24.734117015728778,278
5000.0,1.1,-18.954194668722025,-12.157506484570606,7.0,69.0,6.796688184151419,278
5000.0,1.1,17.390143736739546,-17.869067612578682,-36.0,59.0,-35.25921134931823,278
5000.0,1.1,-13.43854415158255,-9.443685913272688,4.0,66.0,3.9948582383098614,278
5000.0,1.1,12.312786833554314,8.213406216828552,-4.0,76.0,-4.099380616725762,278
5000.0,1.1,-21.642610615189422,-12.399872929514231,9.0,74.0,9.242737685675191,278
5000.0,1.1,-10.475215328788908,20.40754016216375,31.0,68.0,30.88275549095266,278
5000.0,1.1,4.8760549505600315,-10.248488893729046,-15.0,62.0,-15.124543844289079,278
5000.0,1.1,2.303058130396576,-18.84926263263842,-20.0,93.0,-21.152320763034997,278
5000.0,1.1,-15.524411275968768,20.56215062075078,36.0,82.0,36.08656189671955,278
5000.0,1.1,-16.20376269856695,3.551130078842904,20.0,70.0,19.754892777409854,278
5000.0,1.1,-5.0963157318551024,7.763371826479429,13.0,76.0,12.859687558334532,278
5000.0,1.1,20.476357659469862,17.17406456421905,-3.0,65.0,-3.3022930952508105,278
5000.0,1.1,-3.916384316080899,0.24781762188939738,4.0,10.0,4.164201937970296,278
5000.0,1.1,3.32169509726565,-15.659136553150349,-19.0,71.0,-18.980831650416,278
5000.0,1.1,-2.250484541134198,6.830215092916544,9.0,56.0,9.080699634050742,278
5000.0,1.1,1.7223849134553344,13.413205953295954,11.0,77.0,11.69082103984062,278
5000.0,1.1,-17.681423332653637,7.063678292183798,24.0,91.0,24.745101624837435,278
5000.0,1.1,-3.8262177519558414,-4.135816587130046,0.0,26.0,-0.3095988351742047,278
5000.0,1.1,-11.311598857553577,4.653596428011905,16.0,69.0,15.965195285565482,278
5000.0,1.1,-13.471179167700383,9.064048067736044,23.0,77.0,22.535227235436427,278
5000.0,1.1,11.381013019388297,-10.128151859072656,-22.0,78.0,-21.50916487846095,278
5000.0,1.1,10.200533409981896,-1.0133525123667537,-10.0,69.0,-11.213885922348648,278
5000.0,1.1,18.464225465371257,18.653693382823676,0.0,21.0,0.18946791745241853,278
5000.0,1.1,0.4775060012306731,-3.5868036359553583,-4.0,33.0,-4.064309637186032,278
5000.0,1.1,-11.53527872285367,-0.7888903780943152,12.0,44.0,10.746388344759355,278
5000.0,1.1,16.73845985725402,9.069485153835576,-8.0,77.0,-7.668974703418446,278
5000.0,1.1,-18.598445252405863,9.798833307717665,28.0,76.0,28.397278560123528,278
5000.0,1.1,5.6845296659137805,8.539898564081646,3.0,67.0,2.8553688981678658,278
5000.0,1.1,7.541883187246913,7.905104517324189,0.0,30.0,0.363221330077276,278
5000.0,1.1,-10.738210080701409,-12.511504773938695,-2.0,69.0,-1.7732946932372862,278
5000.0,1.1,-14.418640765191443,-13.863441482711371,0.0,50.0,0.5551992824800713,278
5000.0,1.1,2.5251763768806805,-13.180662654920795,-16.0,78.0,-15.705839031801474,278
5000.0,1.1,11.31764753657897,17.04872153569098,6.0,66.0,5.731073999112009,278
5000.0,1.1,-12.40045668812052,-8.601150876772973,4.0,76.0,3.7993058113475477,278
5000.0,1.1,-15.8898067904026,-16.8697327525316,0.0,80.0,-0.9799259621290002,278
5000.0,1.1,-7.6540302445049635,21.200187303742513,29.0,61.0,28.854217548247476,278
5000.0,1.1,13.578664323445098,-16.059968249405962,-30.0,72.0,-29.63863257285106,278
